Name,Price,Rating,Specifications,Link
SoundPEATS TrueAir Bluetooth Headset,"₹4,999",3.6,"In ear Wireless Earbuds, Bluetooth v5.0, 30 hrs Playback Time, 14.2mm, Dynamic Driver, LED headphones, 150 hrs standby time",https://www.mysmartprice.com/audio/soundpeats-trueair-bluetooth-headset-msf603038
IKODOO Buds Z Bluetooth Headset,₹456,3.5,"In ear Wireless Earbuds, Bluetooth v5.3, 28 hrs Playback Time, Noise Cancellation",https://www.mysmartprice.com/audio/ikodoo-buds-z-bluetooth-headset-msf601220
Hammer G Shots Bluetooth Headset,"₹1,799",3.8,"In ear Wireless Earbuds, Bluetooth v5.3, 22 hrs Playback Time, 10mm Driver, Noise Cancellation",https://www.mysmartprice.com/audio/hammer-g-shots-bluetooth-headset-msf611707
PTron Bassbuds B91 Bluetooth Headset,₹699,3.7,"In ear Wireless Earbuds, 40 hrs Playback Time, Noise Cancellation",https://www.mysmartprice.com/audio/ptron-bassbuds-b91-bluetooth-headset-msf615670
Fire-Boltt Fire Pods Vega 811 Bluetooth Headset,"₹2,019",3.6,"In ear Wireless Earbuds, Bluetooth v5.3, 25 hrs Playback Time, 10mm Driver, Noise Isolation, 1.5 hrs Charging Time",https://www.mysmartprice.com/audio/fire-boltt-fire-pods-vega-811-bluetooth-headset-msf613261
Fingers Yorker Bluetooth Headset,"₹1,400",3.6,"In ear Wireless Earbuds, Bluetooth v5.0, 17.5 hrs Playback Time, 10mm Driver, Noise Cancellation, 80 hrs standby time",https://www.mysmartprice.com/audio/fingers-yorker-bluetooth-headset-msf613241
PTron Bassbuds Gomax Bluetooth Headset,₹599,3.2,"In ear Wireless Earbuds, Bluetooth v5.3, 36 hrs Playback Time, 13mm Driver, Noise Cancellation",https://www.mysmartprice.com/audio/ptron-bassbuds-gomax-bluetooth-headset-msf615666
Hammer Airflow Plus Bluetooth Headset,₹999,3.2,"In ear Wireless Earbuds, Bluetooth v5.1, 23 hrs Playback Time, 13mm Driver, Noise Isolation",https://www.mysmartprice.com/audio/hammer-airflow-plus-bluetooth-headset-msf611705
Oraimo OpenPods Bluetooth Headset,"₹5,599",3.9,"Bone conduction Wireless Earbuds, 40 hrs Playback Time, 16mm Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/oraimo-openpods-bluetooth-headset-msf611708
PTron Bassbuds B91 Plus Bluetooth Headset,₹799,3.4,"In ear Wireless Earbuds, Bluetooth v5.3, 45 hrs Playback Time, 13mm Driver, Noise Cancellation",https://www.mysmartprice.com/audio/ptron-bassbuds-b91-plus-bluetooth-headset-msf615668
Boat Airdopes 402 Bluetooth Headset,"₹1,745",3.2,"In ear Wireless Earbuds, Dynamic Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/boat-airdopes-402-bluetooth-headset-msf603062
Sony LinkBuds WF-L900 Bluetooth Headset,"₹7,314",3.3,"In ear Wireless Earbuds, Bluetooth v5.2, 17.5 hrs Playback Time, 10mm, Dynamic Driver, Noise Reduction",https://www.mysmartprice.com/audio/sony-linkbuds-wf-l900-bluetooth-headset-msf601674
beatXP Vibe XPods Bluetooth Headset,"₹1,399",3.6,"In ear Wireless Earbuds, Bluetooth v5.3, 60 hrs Playback Time, 11mm Driver, Noise Isolation",https://www.mysmartprice.com/audio/beatxp-vibe-xpods-bluetooth-headset-msf613584
PTron Bassbuds NX Bluetooth Earbuds,₹599,3.5,"In ear Wireless Earbuds, Bluetooth v5.3, 32 hrs Playback Time, 13mm, Dynamic Driver, Call control",https://www.mysmartprice.com/audio/ptron-bassbuds-nx-bluetooth-earbuds-msf615673
Philips TAT2236 TWS Bluetooth Headset,"₹1,643",3.1,"In ear Wireless Earbuds, Bluetooth v5.0, 6 hrs Playback Time, 12mm, Dynamic Driver, Call control, 200 hrs standby time",https://www.mysmartprice.com/audio/philips-tat2236-tws-bluetooth-headset-msf601793
MadRabbit Soul Buds Alpha Bluetooth Headset,"₹1,166",3.9,"In ear Wireless Earbuds, Bluetooth v5.1, 27 hrs Playback Time, 13mm, Dynamic Driver, Noise Isolation, 4 Month standby time",https://www.mysmartprice.com/audio/madrabbit-soul-buds-alpha-bluetooth-headset-msf613634
Yamaha TW-E7B Bluetooth Headset,"₹8,663",4.2,"In ear Wireless Earbuds, Bluetooth v5.2, 22 hrs Playback Time, 10mm, Dynamic Driver, Noise Cancellation, 5 hrs Charging Time",https://www.mysmartprice.com/audio/yamaha-tw-e7b-bluetooth-headset-msf601586
vivo TWS Air Bluetooth Headset,"₹2,999",3.4,"In ear Wireless Earbuds, Bluetooth v5.2, 25 hrs Playback Time, 14.2mm, Dynamic Driver, Noise Reduction, 140 minute Charging Time",https://www.mysmartprice.com/audio/vivo-tws-air-bluetooth-headset-msf604471
Boat Airdopes 381 Bluetooth Headset,₹999,3.4,"In ear Wireless Earbuds, Bluetooth v5.0, 4 hrs Playback Time, 10mm Driver, Call control, 24 hrs standby time",https://www.mysmartprice.com/audio/boat-airdopes-381-bluetooth-headset-msf602840
TCL S150 Bluetooth Earbuds,"₹1,367",3.4,"In ear Wireless Earbuds, Bluetooth v5.0, Dynamic Driver, Call control",https://www.mysmartprice.com/audio/tcl-s150-bluetooth-earbuds-msf604631
Zebronics Zeb-Sound Bomb Q Bluetooth Headset,"₹1,099",3.7,"In ear Wireless Earbuds, Bluetooth v5.0, Dynamic Driver, Call control",https://www.mysmartprice.com/audio/zebronics-zeb-sound-bomb-q-bluetooth-headset-msf602970
Fire-Boltt Fire Pods Rigel 711 Bluetooth Headset,"₹1,949",3.7,"In ear Wireless Earbuds, Bluetooth v5.3, 40 hrs Playback Time, 13mm Driver, Replaceable Earbuds, 1.5 hrs Charging Time",https://www.mysmartprice.com/audio/fire-boltt-fire-pods-rigel-711-bluetooth-headset-msf613260
Hungama HiLife Bounce 101 Bluetooth Headset,₹224,3.6,"In ear Wireless Earbuds, Bluetooth v5.0, 30 hrs Playback Time, 10mm Driver, Noise Isolation, 1.5 hrs Charging Time",https://www.mysmartprice.com/audio/hungama-hilife-bounce-101-bluetooth-headset-msf615150
Honor Choice Earbuds X5 Bluetooth Earbuds,"₹1,250",4.5,"In ear Wireless Earbuds, Bluetooth v5.2, 27 hrs Playback Time, 13mm Driver, Call control, 2.5 hrs Charging Time",https://www.mysmartprice.com/audio/honor-choice-earbuds-x5-bluetooth-earbuds-msf616169
PTron Basspods Orbit Bluetooth Earbuds,"₹2,599",3.3,"In ear Wireless Earbuds, Bluetooth v5.3, 36 hrs Playback Time, 13mm, Dynamic Driver, Noise Cancellation, 1.5 hrs Charging Time",https://www.mysmartprice.com/audio/ptron-basspods-orbit-bluetooth-earbuds-msf616685
PTron Basspods Blitz Bluetooth Headset,₹799,3.3,"In ear Wireless Earbuds, Bluetooth v5.3, 45 hrs Playback Time, 13mm, Dynamic Driver, Noise Cancellation, 1.5 hrs Charging Time",https://www.mysmartprice.com/audio/ptron-basspods-blitz-bluetooth-headset-msf616686
Nu Republic Epic Extreme Bluetooth Headset,"₹1,499",4.1,"In ear Wireless Earbuds, Bluetooth v5.3, 72 hrs Playback Time, 13mm Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/nu-republic-epic-extreme-bluetooth-headset-msf615690
OPPO Enco W11 Bluetooth Earbuds,"₹1,999",3.8,"In ear Wireless Earbuds, Bluetooth v5.0, 20 hrs Playback Time, 8mm, Dynamic Driver, Noise Cancellation, 2 hrs Charging Time",https://www.mysmartprice.com/audio/oppo-enco-w11-bluetooth-earbuds-msf602880
Creative MA930 Headset,"₹7,294",4.0,"In ear Wireless Earbuds, Bluetooth v4.0, 6mm Driver, Tangle Free",https://www.mysmartprice.com/audio/creative-ma930-headset-msf608642
PTron Basspods Spell Bluetooth Headset,₹699,3.4,"In ear Wireless Earbuds, Bluetooth v5.3, 36 hrs Playback Time, 13mm, Dynamic Driver, Noise Cancellation, 1.5 hrs Charging Time",https://www.mysmartprice.com/audio/ptron-basspods-spell-bluetooth-headset-msf616684
beatXP Wave XPods Bluetooth Headset,₹999,3.5,"In ear Wireless Earbuds, Bluetooth v5.3, 50 hrs Playback Time, 11mm Driver, Noise Cancellation",https://www.mysmartprice.com/audio/beatxp-wave-xpods-bluetooth-headset-msf613583
Nu Republic Epic Bluetooth Headset,"₹1,199",4.1,"In ear Wireless Earbuds, Bluetooth v5.3, 64 hrs Playback Time, 13mm Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/nu-republic-epic-bluetooth-headset-msf615692
Portronics Harmonics Twins 24 Bluetooth Headset,₹889,3.7,"In ear Wireless Earbuds, Bluetooth v5.0, Dynamic Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/portronics-harmonics-twins-24-bluetooth-headset-msf602118
Noise Bare Buds Bluetooth Headset,"₹1,150",3.5,"In ear Wireless Earbuds, Bluetooth v5.2, 24 hrs Playback Time, 9mm, Dynamic Driver, Noise Cancellation, 1 hrs Charging Time",https://www.mysmartprice.com/audio/noise-bare-buds-bluetooth-headset-msf601526
Honor CHOICE Earbuds X Bluetooth Headset,"₹1,204",3.5,"In ear Wireless Earbuds, Bluetooth v5.2, 28 hrs Playback Time, Noise Reduction",https://www.mysmartprice.com/audio/honor-choice-earbuds-x-bluetooth-headset-msf601653
Edifier X3s Bluetooth Headset,"₹2,490",4.2,"In ear Wireless Earbuds, Bluetooth v5.2, 20 hrs Playback Time, 6mm Driver, Replaceable Earbuds, 3 hrs Charging Time",https://www.mysmartprice.com/audio/edifier-x3s-bluetooth-headset-msf601205
Syska HE910 Headset,₹299,4.0,"In ear Wireless Earbuds, 10mm, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/syska-he910-headset-msf602075
Zebronics Zeb-Sound Bomb G1 Bluetooth Headset,₹899,3.0,"In ear Wireless Earbuds, Bluetooth v5.0, Replaceable Earbuds",https://www.mysmartprice.com/audio/zebronics-zeb-sound-bomb-g1-bluetooth-headset-msf602093
Portronics Harmonics Twins S1 Bluetooth Headset,"₹2,066",3.7,"In ear Wireless Earbuds, Bluetooth v5.0, Dynamic Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/portronics-harmonics-twins-s1-bluetooth-headset-msf602514
AmazonBasics GT28 Bluetooth Headset,₹749,3.3,"In ear Wireless Earbuds, Bluetooth v5.3, 7 hrs Playback Time, 10mm, Dynamic Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/amazonbasics-gt28-bluetooth-headset-msf615694
Boat Airdopes 601 ANC Bluetooth Headset,"₹3,999",3.3,"In ear Wireless Earbuds, Bluetooth v5.0, 5.5 hrs Playback Time, 10mm Driver, Noise Cancellation, 22 hrs standby time",https://www.mysmartprice.com/audio/boat-airdopes-601-anc-bluetooth-headset-msf602078
Boat Airdopes 500 ANC Bluetooth Headset,"₹3,009",3.3,"In ear Wireless Earbuds, Bluetooth v5.2, 27.5  Playback Time, Noise Cancellation, 1 hrs Charging Time",https://www.mysmartprice.com/audio/boat-airdopes-500-anc-bluetooth-headset-msf601919
Zebronics Zeb Sound Bomb 1 Bluetooth Headset,"₹1,097",4.1,"In ear Wireless Earbuds, Dynamic Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/zebronics-zeb-sound-bomb-1-bluetooth-headset-msf602137
Yamaha TW-ES5A Bluetooth Headset,"₹5,419",4.0,"In ear Wireless Earbuds, Bluetooth v5.2, 6mm, Dynamic Driver, Replaceable Earbuds, 4 hrs Charging Time",https://www.mysmartprice.com/audio/yamaha-tw-es5a-bluetooth-headset-msf601587
Gizmore 801 Air Bluetooth Earbuds,₹599,3.4,"In ear Wireless Earbuds, Bluetooth v5.0, 4 hrs Playback Time, 10mm Driver, Noise Cancellation, 20 hrs standby time",https://www.mysmartprice.com/audio/gizmore-801-air-bluetooth-earbuds-msf613226
Akai Bass Bullets BB20pro Bluetooth Headset,"₹3,500",3.6,"In ear Wireless Earbuds, Bluetooth v5.0, 8mm, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/akai-bass-bullets-bb20pro-bluetooth-headset-msf602125
PTron Bassbuds Sports V3 Bluetooth Headset,"₹1,166",3.0,"Bone conduction Wireless Earbuds, Bluetooth v5.3, 36 hrs Playback Time, 10mm, Dynamic Driver, Noise Cancellation, 1.5 hrs Charging Time",https://www.mysmartprice.com/audio/ptron-bassbuds-sports-v3-bluetooth-headset-msf613251
AmazonBasics G27 Bluetooth Headset,"₹1,099",3.4,"In ear Wireless Earbuds, Bluetooth v5.3, 8 hrs Playback Time, 10mm, Dynamic Driver, Replaceable Earbuds, 65 hrs standby time",https://www.mysmartprice.com/audio/amazonbasics-g27-bluetooth-headset-msf615695
Edifier ED-TWSNB2 Pro Bluetooth Headset,"₹4,709",3.7,"In ear Wireless Earbuds, Bluetooth v5.0, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/edifier-ed-twsnb2-pro-bluetooth-headset-msf604639
PTron Basspods 882 Bluetooth Headset,₹499,3.5,"In ear Wireless Earbuds, Bluetooth v5.1, 12 hrs Playback Time, 10mm Driver, Replaceable Earbuds, 120 hrs standby time",https://www.mysmartprice.com/audio/ptron-basspods-882-bluetooth-headset-msf601275
Inbase Free Buds Max Bluetooth Headset,₹899,3.5,"In ear Wireless Earbuds, Bluetooth v5.3, 32 hrs Playback Time, 13mm Driver, Noise Reduction",https://www.mysmartprice.com/audio/inbase-free-buds-max-bluetooth-headset-msf611596
Hearmo HearPods Air Bluetooth Headset,"₹1,599",4.8,"In ear Wireless Earbuds, Bluetooth v5.3, 24 hrs Playback Time, 13mm, Dynamic Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/hearmo-hearpods-air-bluetooth-headset-msf613034
Zoook Rocker ThunderBuds Bluetooth Earbuds,"₹2,379",3.4,"In ear Wireless Earbuds, Bluetooth v5.0, Dynamic Driver, LED headphones, 100 hrs standby time",https://www.mysmartprice.com/audio/zoook-rocker-thunderbuds-bluetooth-earbuds-msf603292
Panasonic RZ-S500W Bluetooth Headset,"₹4,840",3.6,"In ear Wireless Earbuds, Bluetooth v5.2, 70 Minute Playback Time, 10mm Driver, Noise Cancellation, 6.5 hrs standby time",https://www.mysmartprice.com/audio/panasonic-rz-s500w-bluetooth-headset-msf602027
vivo TWS 2 Bluetooth Headset,"₹6,999",3.3,"In ear Wireless Earbuds, Bluetooth v5.2, 30 hrs Playback Time, 12.2mm, Dynamic Driver, Noise Cancellation, 1 hrs Charging Time",https://www.mysmartprice.com/audio/vivo-tws-2-bluetooth-headset-msf604714
Gizmore 851 Pro Bluetooth Headset,₹499,4.0,"In ear Wireless Earbuds, Bluetooth v5.0, 12 hrs Playback Time, Noise Isolation",https://www.mysmartprice.com/audio/gizmore-851-pro-bluetooth-headset-msf613229
HiFiMAN TWS500 Bluetooth Headset,"₹6,000",4.6,"In ear Wireless Earbuds, Bluetooth v5.2, 26 hrs Playback Time, 10mm Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/hifiman-tws500-bluetooth-headset-msf613273
Razer Hammerhead True Wireless Pro Bluetooth Headset,"₹12,690",3.6,"In ear Wireless Earbuds, 20 hrs Playback Time, 10mm, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/razer-hammerhead-true-wireless-pro-bluetooth-headset-msf601600
AmazonBasics G76 Bluetooth Earbuds,₹749,3.1,"In ear Wireless Earbuds, Bluetooth v5.3, 30 hrs Playback Time, 10mm, Dynamic Driver, Call control",https://www.mysmartprice.com/audio/amazonbasics-g76-bluetooth-earbuds-msf615696
PTron Basspods Snip Bluetooth Headset,"₹2,599",3.3,"In ear Wireless Earbuds, Bluetooth v5.3, 45 hrs Playback Time, 13mm, Dynamic Driver, 1.5 hrs Charging Time",https://www.mysmartprice.com/audio/ptron-basspods-snip-bluetooth-headset-msf616683
Just Corseca SPACER Bluetooth Headset,"₹2,499",3.6,"In ear Wireless Earbuds, 15 hrs Playback Time, 14mm, Dynamic Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/just-corseca-spacer-bluetooth-headset-msf601860
Inbase Buds Mini Lite Bluetooth Headset,"₹1,299",3.3,"Bluetooth Headset Wireless Earbuds, 40 hrs Playback Time, 13mm, Dynamic Driver, Call control, 300 hrs standby time",https://www.mysmartprice.com/audio/inbase-buds-mini-lite-bluetooth-headset-msf601614
Audio Technica ATH-CLR100BT Bluetooth Headset,"₹1,307",3.1,"In ear Wireless Earbuds, Bluetooth v5.0, 7 hrs Playback Time, 8.7mm, Dynamic Driver, Call control, 200 hrs standby time",https://www.mysmartprice.com/audio/audio-technica-ath-clr100bt-bluetooth-headset-msf602076
Boat Airdopes 138 Bluetooth Headset,₹719,4.2,"In ear Wireless Earbuds, Bluetooth v5.0, 5 hrs Playback Time, Dynamic Driver, Replaceable Earbuds, 70 hrs standby time",https://www.mysmartprice.com/audio/boat-airdopes-138-bluetooth-headset-msf602844
Hearmo HearPods Mini Bluetooth Earbuds,₹799,3.3,"In ear Wireless Earbuds, Bluetooth v5.3, 14 hrs Playback Time, 13mm, Dynamic Driver, Call control",https://www.mysmartprice.com/audio/hearmo-hearpods-mini-bluetooth-earbuds-msf612868
Honeywell Trueno U5000 ANC Bluetooth Headset,"₹2,199",3.1,"In ear Wireless Earbuds, Bluetooth v5.0, 20 hrs Playback Time, Noise Cancellation, 100 hrs standby time, 1 hrs Charging Time",https://www.mysmartprice.com/audio/honeywell-trueno-u5000-anc-bluetooth-headset-msf602053
Ambrane Dots Sense Bluetooth Headset,₹549,3.1,"In ear Wireless Earbuds, 21 hrs Playback Time, 10mm, Dynamic Driver, Noise Cancellation, 3 hrs Charging Time",https://www.mysmartprice.com/audio/ambrane-dots-sense-bluetooth-headset-msf611886
Aiwa AT-X80FANC Bluetooth Headset,"₹2,414",3.1,"In ear Wireless Earbuds, Bluetooth v5.0, 12 hrs Playback Time, 10mm, Dynamic Driver, Noise Cancellation, 1 hrs Charging Time",https://www.mysmartprice.com/audio/aiwa-at-x80fanc-bluetooth-headset-msf601882
Promate ProPods Bluetooth Headset,"₹2,609",5.0,"In ear Wireless Earbuds, Bluetooth v5.3, 25 hrs Playback Time, Replaceable Earbuds, 1.5 hrs Charging Time",https://www.mysmartprice.com/audio/promate-propods-bluetooth-headset-msf613037
Hearmo HearPods Pro Bluetooth Headset,"₹1,199",4.0,"In ear Wireless Earbuds, Bluetooth v5.2, 30 hrs Playback Time, 13mm, Dynamic Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/hearmo-hearpods-pro-bluetooth-headset-msf613035
Sonilex SLG-110EP Headset,₹225,5.0,"In ear Wireless Earbuds, 10mm Driver, Tangle Free",https://www.mysmartprice.com/audio/sonilex-slg-110ep-headset-msf604538
Zebronics Zeb-Sound Bomb 6 Bluetooth Headset,₹999,4.0,"In ear Wireless Earbuds, 12 hrs Playback Time, Replaceable Earbuds",https://www.mysmartprice.com/audio/zebronics-zeb-sound-bomb-6-bluetooth-headset-msf601423
Ambrane Dots Turbo Bluetooth Headset,"₹1,499",3.1,"In ear Wireless Earbuds, Bluetooth v5.0, 18 hrs Playback Time, Replaceable Earbuds",https://www.mysmartprice.com/audio/ambrane-dots-turbo-bluetooth-headset-msf601770
Boult Audio Z40 Gaming Bluetooth Headset,"₹1,198",4.1,"In ear Wireless Earbuds, Bluetooth v5.4, 60 hrs Playback Time, 10mm, Dynamic Driver, Noise Cancellation, 100 minute Charging Time",https://www.mysmartprice.com/audio/boult-audio-z40-gaming-bluetooth-headset-msf617826
Truke Clarity 5 V2 Bluetooth Headset,₹899,4.0,"In ear Wireless Earbuds, Bluetooth v5.3, 80 hrs Playback Time, 13mm, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/truke-clarity-5-v2-bluetooth-headset-msf616763
Realme Buds T110 Bluetooth Headset,"₹1,099",4.2,"In ear Wireless Earbuds, 38 hrs Playback Time, 10mm, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/realme-buds-t110-bluetooth-headset-msf616848
Boat Airdopes 115 Bluetooth Headset,"₹1,799",4.0,"In ear Wireless Earbuds, Bluetooth v5.2, 24 hrs Playback Time, 13mm, Dynamic Driver, Replaceable Earbuds, 2 hrs Charging Time",https://www.mysmartprice.com/audio/boat-airdopes-115-bluetooth-headset-msf601890
Boult Audio Z40 Ultra Bluetooth Headset,"₹1,999",4.1,"In ear Wireless Earbuds, Bluetooth v5.3, 57mm, Dynamic Driver, Replaceable Earbuds, 2 hrs Charging Time",https://www.mysmartprice.com/audio/boult-audio-z40-ultra-bluetooth-headset-msf616263
Truke Clarity 2 v2 Bluetooth Headset,₹799,4.0,"In ear Wireless Earbuds, Bluetooth v5.3, 68 hrs Playback Time, 13mm Driver, Noise Cancellation",https://www.mysmartprice.com/audio/truke-clarity-2-v2-bluetooth-headset-msf616691
Boult Audio Airbass X45 Bluetooth Headset,₹798,3.9,"In ear Wireless Earbuds, Bluetooth v5.3, 40 hrs Playback Time, Dynamic Driver, Replaceable Earbuds, 120 hrs standby time",https://www.mysmartprice.com/audio/boult-audio-airbass-x45-bluetooth-headset-msf611879
JLAB Epic Air Sport Bluetooth Headset,"₹6,159",4.1,"Bone conduction Wireless Earbuds, Bluetooth v5.1, 70 hrs Playback Time, Dynamic Driver, Replaceable Earbuds, 100 hrs standby time",https://www.mysmartprice.com/audio/jlab-epic-air-sport-bluetooth-headset-msf613683
Realme Buds Air 5 Bluetooth Headset,"₹2,899",4.3,"In ear Wireless Earbuds, Bluetooth v5.3, 38 hrs Playback Time, 12.4mm Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/realme-buds-air-5-bluetooth-headset-msf613064
Truke Buds F1 Ultra Bluetooth Headset,₹799,4.0,"In ear Wireless Earbuds, Bluetooth v5.3, 60 hrs Playback Time, 13mm, Dynamic Driver, Noise Cancellation, 300 hrs standby time",https://www.mysmartprice.com/audio/truke-buds-f1-ultra-bluetooth-headset-msf616194
PTron Basspods P251 Plus Bluetooth Headset,₹598,3.7,"In ear Wireless Earbuds, Bluetooth v5.1, 50 hrs Playback Time, 12mm, Dynamic Driver, Noise Reduction, 100 hrs standby time",https://www.mysmartprice.com/audio/ptron-basspods-p251-plus-bluetooth-headset-msf601749
CMF Buds Pro Bluetooth Headset,"₹3,859",4.1,"In ear Wireless Earbuds, Bluetooth v5.3, 39 hrs Playback Time, 10mm Driver, Noise Cancellation",https://www.mysmartprice.com/audio/cmf-buds-pro-bluetooth-headset-msf613483
Boat Airdopes 163 Bluetooth Headset,₹784,4.0,"In ear Wireless Earbuds, Bluetooth v5.1, 20 hrs Playback Time, 13mm, Dynamic Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/boat-airdopes-163-bluetooth-headset-msf601530
Boat Airdopes 411 ANC Bluetooth Headset,"₹1,999",3.9,"In ear Wireless Earbuds, Bluetooth v5.2, 17.5  Playback Time, 10mm Driver, Noise Cancellation, 3.5 hrs Charging Time",https://www.mysmartprice.com/audio/boat-airdopes-411-anc-bluetooth-headset-msf601946
Mivi DuoPods i2 Bluetooth Headset,₹699,4.1,"In ear Wireless Earbuds, Bluetooth v5.3, 45 hrs Playback Time, 13mm Driver, Noise Cancellation",https://www.mysmartprice.com/audio/mivi-duopods-i2-bluetooth-headset-msf616641
PTron Basspods Encore Bluetooth Headset,₹789,3.8,"In ear Wireless Earbuds, Bluetooth v5.3, 50 hrs Playback Time, 10mm, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/ptron-basspods-encore-bluetooth-headset-msf601212
PTron Bassbuds Epic Bluetooth Headset,₹599,3.8,"In ear Wireless Earbuds, Bluetooth v5.2, 35 hrs Playback Time, 8mm, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/ptron-bassbuds-epic-bluetooth-headset-msf601414
Boat Airdopes Kick Bluetooth Headset,"₹1,249",3.6,"In ear Wireless Earbuds, Bluetooth v5.3, 75 hrs Playback Time, 13mm Driver, Replaceable Earbuds, 1.5 hrs Charging Time",https://www.mysmartprice.com/audio/boat-airdopes-kick-bluetooth-headset-msf613135
Fire-Boltt Fire Pods Aura Bluetooth Headset,"₹1,400",3.8,"In ear Wireless Earbuds, Bluetooth v5.3, 40 hrs Playback Time, 10mm, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/fire-boltt-fire-pods-aura-bluetooth-headset-msf616801
Noise Buds Combat Z Bluetooth Headset,₹999,4.0,"In ear Wireless Earbuds, Bluetooth v5.3, 50 hrs Playback Time, Replaceable Earbuds",https://www.mysmartprice.com/audio/noise-buds-combat-z-bluetooth-headset-msf613134
Mivi DuoPods i7 Bluetooth Headset,₹999,4.2,"In ear Wireless Earbuds, Bluetooth v5.3, 55 hrs Playback Time, Replaceable Earbuds",https://www.mysmartprice.com/audio/mivi-duopods-i7-bluetooth-headset-msf616605
Wings Flobuds 335 Bluetooth Headset,₹999,3.9,"In ear Wireless Earbuds, Bluetooth v5.3, 40 hrs Playback Time, 13mm Driver, 1.5 hrs Charging Time",https://www.mysmartprice.com/audio/wings-flobuds-335-bluetooth-headset-msf616792
Boat Airdopes 311 Pro Bluetooth Headset,₹799,3.8,"In ear Wireless Earbuds, Bluetooth v5.3, 50 hrs Playback Time, 10mm, Dynamic Driver, 1.5 hrs Charging Time",https://www.mysmartprice.com/audio/boat-airdopes-311-pro-bluetooth-headset-msf617831
Truke Buds Q1 Lite Bluetooth Headset,₹599,4.0,"In ear Wireless Earbuds, Bluetooth v5.4, 48  Playback Time, 12.4mm Driver, Noise Cancellation",https://www.mysmartprice.com/audio/truke-buds-q1-lite-bluetooth-headset-msf616850
Wings Flobuds 400 Bluetooth Headset,₹939,3.8,"In ear Wireless Earbuds, Bluetooth v5.3, 50 hrs Playback Time, 13mm Driver, Noise Cancellation",https://www.mysmartprice.com/audio/wings-flobuds-400-bluetooth-headset-msf616789
Boat Airdopes 800 Bluetooth Headset,"₹1,498",4.0,"In ear Wireless Earbuds, Bluetooth v5.3, 40 hrs Playback Time, 10mm Driver, Noise Cancellation",https://www.mysmartprice.com/audio/boat-airdopes-800-bluetooth-headset-msf617504
Truke Clarity Six Bluetooth Headset,₹899,3.7,"In ear Wireless Earbuds, Bluetooth v5.3, 80 hrs Playback Time, 13mm Driver, Noise Cancellation",https://www.mysmartprice.com/audio/truke-clarity-six-bluetooth-headset-msf615645
Noise Pure Pods OWS Bluetooth Headset,"₹2,999",3.8,"Bone conduction Wireless Earbuds, Bluetooth v5.3, 80 hrs Playback Time, 16mm, Dynamic Driver",https://www.mysmartprice.com/audio/noise-pure-pods-ows-bluetooth-headset-msf615563
PTron Basspods Torq Bluetooth Headset,₹598,3.5,"In ear Wireless Earbuds, Bluetooth v5.3, 40 hrs Playback Time, 13mm, Dynamic Driver, Noise Cancellation, 1.5 hrs Charging Time",https://www.mysmartprice.com/audio/ptron-basspods-torq-bluetooth-headset-msf616799
Mozu Flexibuds X Pro Bluetooth Headset,₹800,3.7,"In ear Wireless Earbuds, Bluetooth v5.3, 60 hrs Playback Time, 13mm, Dynamic Driver, Noise Cancellation, 2  Charging Time",https://www.mysmartprice.com/audio/mozu-flexibuds-x-pro-bluetooth-headset-msf617275
Blaupunkt BTW09 Air Bluetooth Headset,₹999,4.0,"In ear Wireless Earbuds, Bluetooth v5.3, 30 hrs Playback Time, 13mm Driver, Call control",https://www.mysmartprice.com/audio/blaupunkt-btw09-air-bluetooth-headset-msf616787
CrossBeats Fury Bluetooth Headset,"₹1,499",3.8,"In ear Wireless Earbuds, Bluetooth v5.3, 80 hrs Playback Time, 13mm Driver, 200 hrs standby time, 2 hrs Charging Time",https://www.mysmartprice.com/audio/crossbeats-fury-bluetooth-headset-msf617810
